question,label
금요일 동두천 먹구름 궁금해요,weather
금요일 먹구름 궁금해,weather
구름 많이 끼고 추우려나,weather
서울 날씨 알려주겠니,weather
부산 날씨 정보 알려주세요,weather
혹시 그 때 대구 날씨 어떨까,weather
그 때 대전 날씨 좋겠지,weather
날씨 어떨 것 같은데,weather
울산 날씨 어떨까요,weather
송파구 날씨 어때요,weather
덕진구 체감 날씨 말해주겠니,weather
청주 날씨 어떠니,weather
모레 전주 날씨 알려줘,weather
날씨 어떠려나,weather
그럼 구리 날씨 어떨까,weather
창원 날씨 궁금해서 물어봤어요,weather
경기도 날씨 알려주세요,weather
날씨 어떠려나,weather
체감 날씨 어떠려나,weather
날씨 어떠려나,weather
모레 날씨 알려주겠니,weather
날씨 궁금해,weather
지금 날씨 어떤데,weather
저기 북구 날씨 어때,weather
지금 인천 날씨 완전 문젠데,weather
완주 모레 동대구 날씨 궁금해,weather
날씨 궁금해요,weather
완산구 지금 우박 떨어진다네,weather
지금 날씨 어때,weather
송파구 날씨 좀 알려줄래,weather
궁금해 부천 날씨,weather
어때 좀 안산 날씨,weather
금요일 근데 원주 날씨 어떠려나,weather
울산 지금 해 떴니,weather
하늘 해 떴니 지금,weather
광주 날씨 알려주세요,weather
어떤데 날씨,weather
날씨 알려줬으면 졸겠어,weather
평창 날씨 알려줘,weather
모레 천둥 치나,weather
금요일 여행갈건데 날씨 알려줘,weather
날씨 궁금하네,weather
모레 맑니,weather
금요일 해 뜰까,weather
알려주세요 춘천 날씨,weather
광주 북구 날씨 어떠려나,weather
날씨 알려주세요 궁금해요,weather
그 날 바람 많이 불겠지,weather
맑으려나 금요일,weather
온도 궁금해서,weather
비 안 내려야 하는데,weather
무주 날씨 알려주세요,weather
금요일 맑겠지,weather
완전 덥겠다,weather
하늘 맑을까,weather
하늘 비 내리니,weather
지금 남원 온도 많이 덥니,weather
지금 남부 지방 많이 쌀쌀할까,weather
온도 많이 더울까,weather
알려줘 은평구 온도,weather
노원구 온도 궁금하네,weather
토요일 우산 챙길까,weather
진짜 영덕 그 때 더울까,weather
임실 토요일 혹시 우산 써야하나,weather
이번 주 온도 많이 덥니,weather
토요일 비오겠지,weather
홍대 혹시 더울까,weather
서울 날씨,weather
구름 껴서 흐린가,weather
춥진 않겠지,weather
너무 춥지 않으려나,weather
우산 아마 챙겨야겠지,weather
해운대 토요일 비올까,weather
오수 춥겠지 아마,weather
그 떄 하늘 흐릴까,weather
비 떨어지려나,weather
온도 알려줘,weather
서귀포 토요일 추울까,weather
바람 불면 안되는데,weather
제주 많이 추울까,weather
바람 너무 세게 부나,weather
혹시 토요일 비오나 우산 챙길까,weather
여수 지금 우산 필요하니,weather
순천 토요일 우산 필요할까,weather
우산 챙겨야하나 모르겠네,weather
추우면 안되는데,weather
건대 입구 맑을까 그 때,weather
혹시 비 오니,weather
그 때 혹시 추울까,weather
나 토요일 여행가는데 온도 알려줘,weather
그 때 혹시 흐리니,weather
하늘 흐리니,weather
지금 바람 부나,weather
눈 오려나,weather
이번 주 흐릴까,weather
우박 떨어질까,weather
그 때 하늘 어떠려나,weather
하늘 많이 흐리니 그 날,weather
온도 어떨 것 같아,weather
이번 주 맑겠지,weather
많이 더우면 안될텐데,weather
다음 주 날씨 알려줘,weather
토요일 온도 흐릴까,weather
바람 많이 부니,weather
영월 바람 많이 부려나,weather
토요일 혹시 비 오려나,weather
모레 비오니,weather
우박 오려나,weather
1월 1일 비 오나요,weather
2월 12일 쌀쌀하려나,weather
3월 3일 쌀쌀한가,weather
4월 14일 비 오나요,weather
5월 5일 추워서 쌀쌀한가,weather
8일 호성동 온도 알려줘,weather
6월 22일 비 오나요,weather
12월 11일 더워서 어떠려나,weather
3월 2O일 온도 비 와,weather
7월 4일 눈 와,weather
3월 17일 전주 하늘 맑니,weather
4월 12일 온도 흐려서 안 되겠다,weather
이번 주 월요일 맑니,weather
2월 1O일 온도 맑니,weather
경주 이번 주 드디어 맑아,weather
4월 11일 눈 오나요,weather
2월 2O일 온도 비 와,weather
8월 4일 눈 와,weather
1O월 16일 온도 맑니,weather
이번 주 목요일 맑니,weather
11월 6일 청원 온도 맑니,weather
이천 이번 주 흐리려나 하늘,weather
비 올까,weather
토요일 오산 눈오겠지 아마,weather
토요일 눈오니,weather
혹시 눈 안오겠지,weather
그 날 비와서 힘들겠지,weather
눈 올까,weather
약속 잡았는데 비 오네,weather
토요일 진주 우산 필요해,weather
우산 쓸까 말해줘,weather
울릉도 토요일 우산 챙길까 말까,weather
날씨 궁금한데 알려주겠니,weather
혹시 날씨 알려줘,weather
인천 토요일 날씨 궁금해요,weather
토요일 날씨 궁금해,weather
일요일 맑겠지,weather
이천 하늘 맑을까,weather
화순 하늘 비 내리니,weather
지금 남원 온도 많이 덥니,weather
지금 남부 지방 많이 덥니,weather
날씨 많이 더울까,weather
노원구 날씨 궁금하네,weather
이따가 우산 챙길까,weather
이태원 우산 써야하나,weather
이번 주 날씨 많이 덥니,weather
일요일 비오겠지,weather
모레 날씨 알려주세요,weather
혹시 이따 날씨 좀 알려줄래요,weather
일요일 날씨 알려주세요,weather
저번 주 날씨 말해주세요,weather
이번 주 날씨 바람 부니,weather
날씨 어떠냐,weather
지금 어떤데 날씨,weather
다음 주 광명 날씨 알려주세요,weather
지금 평택 날씨 알려주세요,weather
이번 주 광주 날씨 말해주라,weather
일요일 부산 날씨,weather
일요일 대구 날씨 말해,weather
이따 대전 날씨 말해줘,weather
모레 날씨 뭐야,weather
일요일 부산 날씨 말해주라,weather
부산 날씨,weather
경북 일요일 날씨 어때,weather
익산 날씨 어떨 것 같은지 말해줘,weather
2월 2O일 날씨 알려주겠니,weather
1월 3O일 날씨 정보 알려주세요,weather
6월 그 때 날씨 어떨까,weather
8월 그 때 날씨 좋으려나,weather
호성동 날씨 어떨 것 같은데,weather
덕진동 날씨 어때,weather
송천동 날씨 말해줄래,weather
나운동 날씨 어떠니,weather
미룡동 구름 많이 꼈나,weather
조촌동 날씨 어떠냐,weather
금천구 야 날씨 어때,weather
노원구 모레 날씨 알려줬으면,weather
5월 5일 날씨 어떠려나,weather
4월 8일 음성 날씨 어떤지 말해달라고,weather
1월 11일 날씨 궁금해서 물어봤는데,weather
2월 28일 날씨 좀 알려주세요,weather
오늘 수원 날씨 어떠려나,weather
고양시 체감 날씨 어떠려나,weather
용인 오늘 날씨 알려주겠니,weather
성남 날씨 궁금해,weather
부천 현재 날씨 어떤데,weather
화성 날씨 어때,weather
남양주 날씨 완전 문젠데,weather
세종 날씨 한 번 알려줘,weather
천안 모레 날씨 궁금해,weather
안산 날씨 궁금해요,weather
안양 날씨 어떨까,weather
김해 날씨 어때,weather
평택 현재 날씨 어때,weather
파주 날씨 좀 알려줄래,weather
궁금해 의정부 날씨,weather
어때 김포 날씨,weather
일요일 근데 구미 날씨 어떠려나,weather
양산 해 떴니 현재,weather
원주 하늘 해 떴니 현재,weather
진주 날씨 어때 현재,weather
세종 날씨 알려주세요,weather
아 광명 날씨 흐리네,weather
어떤데 아산 날씨,weather
익산 날씨 알려줬으면 졸겠어,weather
춘천 현재 천둥 치나,weather
경산 하늘 구름 많네,weather
일요일 군포 여행갈건데 날씨 알려줘,weather
하남 날씨 궁금하네,weather
오늘 여수 맑니,weather
일요일 경주 해 뜰까,weather
거제도 날씨 많이 흐리려나,weather
목포 알려주세요 날씨,weather
이천 구름 꼈나,weather
강릉 구름 끼었나,weather
양주 현재 하늘 구름 많니,weather
충주 날씨 알려주세요 맑나요,weather
안성 맑으려나 일요일,weather
서산 날씨 궁금해서,weather
구리 내일 비 안 내려야 하는데,weather
서귀포 날씨 알려주세요,weather
당진 내일 맑겠지,weather
안동 다음 주 날씨 알려줄래요,weather
포천 날씨 어떻게 돼,weather
오늘 의왕 날씨 좀 알려줄수 있니,weather
내일 날씨 광양 알려줄수 있어,weather
이번 주 제천 날씨 알려줄래,weather
논산 다음 주 날씨 알려줘,weather
이번 주 칠곡 날씨 줘,weather
여주 다음 주 날씨 알려줄래,weather
정읍 날씨 어떻게 돼요,weather
오늘 음성군 날씨 좀 알려줄수 있니,weather
이번 주 공주 날씨 알려줄래,weather
완주 다음 주 날씨 알려줘,weather
이번 주 상주 날씨 줘,weather
영천 내일 하늘 맑을까,weather
동해 오늘 비 내리니,weather
김제 현재 날씨 많이 덥니,weather
무안 많이 덥니,weather
진천 날씨 많이 더울까,weather
예산군 날씨 알려줘,weather
문경 내일 우산 챙길까,weather
속초 모레 우산 써야하나,weather
이번 주 삼척 날씨 많이 덥니,weather
홍천 내일 비오겠지,weather
해남 혹시 더울까,weather
창녕 날씨 날씨,weather
내일 태안 추울까,weather
고흥 춥겠지 아마,weather
화순 비 떨어지려나,weather
거창 월요일 비 오나,weather
가평 날씨 알려줘,weather
내일 고창 추울까,weather
서천 추울까,weather
혹시 내일 금산 비오나 우산 챙길까,weather
부안 월요일 우산 필요하니,weather
내일 옥천 우산 필요할까,weather
영광 우산 챙겨야하나 모르겠네,weather
울진 추우면 안되는데,weather
완도 맑을까 그 때,weather
혹시 담양 이번 주 비 오니,weather
그 때 횡성 혹시 추울까,weather
나 내일 계룡 여행가는데 날씨 알려줘,weather
그 때 혹시 흐리니,weather
장성 하늘 흐리니,weather
청도 이따가 눈 오려나,weather
괴산 구름 꼈니,weather
강남 하늘 흐릴까,weather
함양 월요일 비 내리나,weather
그 때 하늘 어떠려나,weather
증평 하늘 많이 흐리니 그 날,weather
영월 날씨 어떨 것 같아,weather
이번 주 장흥 맑겠지,weather
영덕 많이 더우면 안될텐데,weather
다음 주 정선 날씨 알려줘,weather
내일 강진 날씨 흐릴까,weather
내일 혹시 보은 비 오려나,weather
월요일 인제 비오니,weather
진도 우박 오려나,weather
군산 날씨 추울까 정말,weather
곡성 비올까,weather
내일 단양 눈 오겠지 아마,weather
내일 순창 눈 오면 안되는데,weather
혹시 의령 눈 안오겠지,weather
양양 의정부 눈올까,weather
내일 화천 우산 필요해,weather
청송 우산 쓸까,weather
내일 구례 우산 챙길까 말까,weather
무주 날씨 궁금한데 알려주겠니,weather
진안 혹시 날씨 알려줘,weather
내일모레 양구 날씨 맑나요,weather
내일모레 군위 날씨 궁금해,weather
장수 구름 많이 끼고 추우려나,weather
영양 날씨 알려주겠니,weather
울릉 날씨 정보 알려주세요,weather
혹시 그 때 종로구 날씨 어떨까,weather
혹시 날씨 시원할까,weather
그 때 관악구 날씨 좋겠지,weather
서초구 날씨 어떨 것 같은데,weather
강동구 날씨 어떨까요,weather
도봉구 날씨 어때요,weather
중랑구 체감 날씨 말해주겠니,weather
청주 날씨 어떠니,weather
월요일 용산구 날씨 알려줘,weather
마포구 날씨 어떨까,weather
그럼 강남 날씨 어떨까,weather
강동 날씨 어떤지 좀 말해줘,weather
동작구 날씨 궁금해서 물어봤어요,weather
경상도 날씨 알려주세요,weather
경남 날씨 어떠려나,weather
전북 체감 날씨 어떠려나,weather
전남 날씨 어떠려나,weather
월요일 전북 날씨 알려주겠니,weather
영등포 날씨 궁금해,weather
현재 양천구 날씨 어떤데,weather
저기 마포구 날씨 어때,weather
현재 성북구 날씨 완전 문젠데,weather
중랑구 날씨 궁금해,weather
용산구 날씨 맑나요,weather
종로구 현재 우박 떨어진다네,weather
현재 날씨 어때,weather
송파구 날씨 좀 알려줄래,weather
궁금해 마포구 날씨,weather
상당구 날씨 궁금해,weather
중구 날씨 알려줘,weather
가평군 날씨 어떨까,weather
고양시 덕양구 날씨 알려줘,weather
광명시 날씨 궁금해,weather
구리시 날씨 어때,weather
군포시 날씨 어때,weather
화성시 날씨 어떨까,weather
하남시 날씨 궁금해서 물어볼게,weather
이천시 날씨 어때,weather
연천군 날씨 어떨까,weather
내일모레 마포구 날씨 알려줘,weather
내일 합정동 날씨 알려줘,weather
안성시 날씨 어때,weather
양주시 날씨 궁금해,weather
동두천시 날씨 알려줘,weather
수원시 팔달구 날씨 어떨까,weather
내일 안성시 날씨 알려줘,weather
부산 강서구 날씨 알려줘,weather
금정구 날씨 어때,weather
월요일 동래구 날씨 알려줘,weather
내일 북구 날씨 어때,weather
해운대구 날씨 어떠려나,weather
사하구 날씨 알려줘,weather
미추홀구 날씨 알려줘,weather
연수구 날씨 뭐야,weather
인천 서구 날씨 알려줘,weather
월요일 부평구 날씨 어때,weather
계양구 날씨 알려줘,weather
울산 북구 날씨 어때,weather
강릉시 날씨 알려줘,weather
속초시 날씨 어때,weather
내일 서초구 날씨 어때,weather
영월군 날씨 맑나요,weather
원주 날씨 맑나요,weather
홍천군 날씨 궁금해,weather
화천군 날씨 물어볼게,weather
내일모레 제천시 날씨 알려줘,weather
